Date,Location,Vehicle_Model,Units_Sold,Average_Price,Customer_Sentiment
2024-07-09 00:00:00,Munich,BMW 3 Series,8,56987,Negative
2024-07-10 00:00:00,Munich,Audi A4,8,53303,Negative
2024-07-11 00:00:00,Munich,Volvo XC90,17,36258,Positive
2024-07-12 00:00:00,Munich,Mercedes-Benz C-Class,29,59919,Positive
2024-07-13 00:00:00,Munich,Porsche 911,29,40994,Positive
2024-07-14 00:00:00,Munich,BMW 3 Series,25,37122,Negative
2024-07-15 00:00:00,Munich,Audi A4,7,38224,Neutral
2024-07-16 00:00:00,Munich,Volvo XC90,8,43452,Negative
2024-07-17 00:00:00,Munich,Mercedes-Benz C-Class,8,57713,Neutral
2024-07-18 00:00:00,Munich,Porsche 911,25,35563,Negative
2024-01-01 00:00:00,Frankfurt,BMW 3 Series,13,49183,Neutral
2024-01-02 00:00:00,Frankfurt,Audi A4,10,44896,Neutral
2024-01-03 00:00:00,Frankfurt,Volvo XC90,7,55317,Positive
2024-01-04 00:00:00,Frankfurt,Mercedes-Benz C-Class,22,54982,Negative
2024-01-05 00:00:00,Frankfurt,Porsche 911,28,45616,Neutral
2024-01-06 00:00:00,Frankfurt,BMW 3 Series,14,35401,Neutral
2024-01-07 00:00:00,Frankfurt,Audi A4,12,41152,Neutral
2024-01-08 00:00:00,Frankfurt,Volvo XC90,28,53459,Neutral
2024-01-09 00:00:00,Frankfurt,Mercedes-Benz C-Class,21,53089,Neutral
2024-01-10 00:00:00,Frankfurt,Porsche 911,11,54725,Negative
2024-01-11 00:00:00,Frankfurt,BMW 3 Series,10,44021,Neutral
2024-01-12 00:00:00,Frankfurt,Audi A4,17,50413,Positive
2024-01-13 00:00:00,Frankfurt,Volvo XC90,28,41704,Neutral
2024-01-14 00:00:00,Frankfurt,Mercedes-Benz C-Class,19,59193,Negative
2024-01-15 00:00:00,Frankfurt,Porsche 911,25,59198,Neutral
2024-01-16 00:00:00,Frankfurt,BMW 3 Series,29,34854,Positive
2024-01-17 00:00:00,Frankfurt,Audi A4,21,45322,Positive
2024-01-18 00:00:00,Frankfurt,Volvo XC90,13,38617,Neutral
2024-01-19 00:00:00,Frankfurt,Mercedes-Benz C-Class,15,37615,Negative
2024-01-20 00:00:00,Frankfurt,Porsche 911,16,35120,Positive
2024-01-21 00:00:00,Frankfurt,BMW 3 Series,14,41134,Neutral
2024-01-22 00:00:00,Frankfurt,Audi A4,17,55774,Neutral
2024-01-23 00:00:00,Frankfurt,Volvo XC90,11,39477,Negative
2024-01-24 00:00:00,Frankfurt,Mercedes-Benz C-Class,6,48475,Positive
2024-01-25 00:00:00,Frankfurt,Porsche 911,6,55756,Neutral
2024-01-26 00:00:00,Frankfurt,BMW 3 Series,5,54374,Negative
2024-01-27 00:00:00,Frankfurt,Audi A4,26,32163,Negative
2024-01-28 00:00:00,Frankfurt,Volvo XC90,6,44587,Negative
2024-01-29 00:00:00,Frankfurt,Mercedes-Benz C-Class,24,54489,Positive
2024-01-30 00:00:00,Frankfurt,Porsche 911,18,59842,Negative
2024-01-31 00:00:00,Frankfurt,BMW 3 Series,28,46179,Negative
2024-02-01 00:00:00,Frankfurt,Audi A4,24,31070,Neutral
2024-02-02 00:00:00,Frankfurt,Volvo XC90,29,40769,Neutral
2024-02-03 00:00:00,Frankfurt,Mercedes-Benz C-Class,17,40403,Neutral
2024-02-04 00:00:00,Frankfurt,Porsche 911,29,38853,Positive
2024-02-05 00:00:00,Frankfurt,BMW 3 Series,24,36489,Neutral
2024-02-06 00:00:00,Frankfurt,Audi A4,29,50185,Neutral
2024-02-07 00:00:00,Frankfurt,Volvo XC90,22,51228,Negative
2024-02-08 00:00:00,Frankfurt,Mercedes-Benz C-Class,21,43777,Positive
2024-02-09 00:00:00,Frankfurt,Porsche 911,14,40227,Negative
2024-02-10 00:00:00,Frankfurt,BMW 3 Series,6,30009,Positive
2024-02-11 00:00:00,Frankfurt,Audi A4,28,58269,Positive
2024-02-12 00:00:00,Frankfurt,Volvo XC90,9,33430,Negative
2024-02-13 00:00:00,Frankfurt,Mercedes-Benz C-Class,6,49450,Neutral
2024-02-14 00:00:00,Frankfurt,Porsche 911,12,31683,Positive
2024-02-15 00:00:00,Frankfurt,BMW 3 Series,15,38375,Negative
2024-02-16 00:00:00,Frankfurt,Audi A4,17,49392,Positive
2024-02-17 00:00:00,Frankfurt,Volvo XC90,13,41848,Negative
2024-02-18 00:00:00,Frankfurt,Mercedes-Benz C-Class,28,50563,Neutral
2024-02-19 00:00:00,Frankfurt,Porsche 911,14,41468,Negative
2024-02-20 00:00:00,Frankfurt,BMW 3 Series,6,37915,Positive
2024-02-21 00:00:00,Frankfurt,Audi A4,24,50338,Negative
2024-02-22 00:00:00,Frankfurt,Volvo XC90,18,36006,Negative
2024-02-23 00:00:00,Frankfurt,Mercedes-Benz C-Class,16,50846,Neutral
2024-02-24 00:00:00,Frankfurt,Porsche 911,9,59912,Neutral
2024-02-25 00:00:00,Frankfurt,BMW 3 Series,19,37409,Neutral
2024-02-26 00:00:00,Frankfurt,Audi A4,11,45662,Positive
2024-02-27 00:00:00,Frankfurt,Volvo XC90,17,55378,Neutral
2024-02-28 00:00:00,Frankfurt,Mercedes-Benz C-Class,26,31173,Positive
2024-02-29 00:00:00,Frankfurt,Porsche 911,11,49710,Positive
2024-03-01 00:00:00,Frankfurt,BMW 3 Series,29,37675,Negative
2024-03-02 00:00:00,Frankfurt,Audi A4,27,32071,Negative
2024-03-03 00:00:00,Frankfurt,Volvo XC90,6,31967,Neutral
2024-03-04 00:00:00,Frankfurt,Mercedes-Benz C-Class,27,43238,Positive
2024-03-05 00:00:00,Frankfurt,Porsche 911,15,39203,Positive
2024-03-06 00:00:00,Frankfurt,BMW 3 Series,5,31824,Positive
2024-03-07 00:00:00,Frankfurt,Audi A4,23,36040,Positive
2024-03-08 00:00:00,Frankfurt,Volvo XC90,28,54803,Neutral
2024-03-09 00:00:00,Frankfurt,Mercedes-Benz C-Class,21,41197,Negative
2024-03-10 00:00:00,Frankfurt,Porsche 911,23,46378,Neutral
2024-03-11 00:00:00,Frankfurt,BMW 3 Series,17,36276,Positive
2024-03-12 00:00:00,Frankfurt,Audi A4,21,35482,Neutral
2024-03-13 00:00:00,Frankfurt,Volvo XC90,6,33813,Neutral
2024-03-14 00:00:00,Frankfurt,Mercedes-Benz C-Class,15,51709,Neutral
2024-03-15 00:00:00,Frankfurt,Porsche 911,11,52829,Negative
2024-03-16 00:00:00,Frankfurt,BMW 3 Series,16,57574,Negative
2024-03-17 00:00:00,Frankfurt,Audi A4,8,32332,Positive
2024-03-18 00:00:00,Frankfurt,Volvo XC90,21,47544,Neutral
2024-03-19 00:00:00,Frankfurt,Mercedes-Benz C-Class,6,51223,Positive
2024-03-20 00:00:00,Frankfurt,Porsche 911,28,50025,Positive
2024-03-21 00:00:00,Frankfurt,BMW 3 Series,16,31248,Positive
2024-03-22 00:00:00,Frankfurt,Audi A4,21,34994,Positive
2024-03-23 00:00:00,Frankfurt,Volvo XC90,14,56040,Negative
2024-03-24 00:00:00,Frankfurt,Mercedes-Benz C-Class,29,53067,Positive
2024-03-25 00:00:00,Frankfurt,Porsche 911,9,42991,Neutral
2024-03-26 00:00:00,Frankfurt,BMW 3 Series,27,50641,Positive
2024-03-27 00:00:00,Frankfurt,Audi A4,27,52122,Positive
2024-03-28 00:00:00,Frankfurt,Volvo XC90,13,34979,Positive
2024-03-29 00:00:00,Frankfurt,Mercedes-Benz C-Class,28,45671,Neutral
2024-03-30 00:00:00,Frankfurt,Porsche 911,25,36878,Positive
2024-03-31 00:00:00,Frankfurt,BMW 3 Series,26,34238,Positive
2024-04-01 00:00:00,Frankfurt,Audi A4,16,35417,Neutral
2024-04-02 00:00:00,Frankfurt,Volvo XC90,22,48188,Neutral
2024-04-03 00:00:00,Frankfurt,Mercedes-Benz C-Class,8,42062,Neutral
2024-04-04 00:00:00,Frankfurt,Porsche 911,19,44987,Negative
2024-04-05 00:00:00,Frankfurt,BMW 3 Series,8,57345,Negative
2024-04-06 00:00:00,Frankfurt,Audi A4,16,43279,Negative
2024-04-07 00:00:00,Frankfurt,Volvo XC90,12,44033,Positive
2024-04-08 00:00:00,Frankfurt,Mercedes-Benz C-Class,9,41235,Negative
2024-04-09 00:00:00,Frankfurt,Porsche 911,19,47832,Positive
2024-04-10 00:00:00,Frankfurt,BMW 3 Series,20,33736,Negative
2024-04-11 00:00:00,Frankfurt,Audi A4,23,53347,Positive
2024-04-12 00:00:00,Frankfurt,Volvo XC90,18,48249,Negative
2024-04-13 00:00:00,Frankfurt,Mercedes-Benz C-Class,12,48679,Negative
2024-04-14 00:00:00,Frankfurt,Porsche 911,17,41479,Positive
2024-04-15 00:00:00,Frankfurt,BMW 3 Series,22,42900,Negative
2024-04-16 00:00:00,Frankfurt,Audi A4,17,58979,Neutral
2024-04-17 00:00:00,Frankfurt,Volvo XC90,20,35992,Neutral
2024-04-18 00:00:00,Frankfurt,Mercedes-Benz C-Class,5,36761,Negative
2024-04-19 00:00:00,Frankfurt,Porsche 911,20,34279,Negative
2024-04-20 00:00:00,Frankfurt,BMW 3 Series,8,43674,Neutral
2024-04-21 00:00:00,Frankfurt,Audi A4,27,31418,Negative
2024-04-22 00:00:00,Frankfurt,Volvo XC90,18,35679,Positive
2024-04-23 00:00:00,Frankfurt,Mercedes-Benz C-Class,5,42924,Negative
2024-04-24 00:00:00,Frankfurt,Porsche 911,18,46809,Positive
2024-04-25 00:00:00,Frankfurt,BMW 3 Series,8,40832,Positive
2024-04-26 00:00:00,Frankfurt,Audi A4,7,48636,Positive
2024-04-27 00:00:00,Frankfurt,Volvo XC90,5,53906,Neutral
2024-04-28 00:00:00,Frankfurt,Mercedes-Benz C-Class,17,50103,Neutral
2024-04-29 00:00:00,Frankfurt,Porsche 911,28,45305,Neutral
2024-04-30 00:00:00,Frankfurt,BMW 3 Series,9,43557,Positive
2024-05-01 00:00:00,Frankfurt,Audi A4,16,47053,Positive
2024-05-02 00:00:00,Frankfurt,Volvo XC90,17,52619,Neutral
2024-05-03 00:00:00,Frankfurt,Mercedes-Benz C-Class,24,36115,Neutral
2024-05-04 00:00:00,Frankfurt,Porsche 911,17,38765,Negative
2024-05-05 00:00:00,Frankfurt,BMW 3 Series,8,52806,Neutral
2024-05-06 00:00:00,Frankfurt,Audi A4,27,34744,Neutral
2024-05-07 00:00:00,Frankfurt,Volvo XC90,15,56981,Neutral
2024-05-08 00:00:00,Frankfurt,Mercedes-Benz C-Class,10,54783,Negative
2024-05-09 00:00:00,Frankfurt,Porsche 911,18,32530,Negative
2024-05-10 00:00:00,Frankfurt,BMW 3 Series,15,49239,Neutral
2024-05-11 00:00:00,Frankfurt,Audi A4,24,45928,Neutral
2024-05-12 00:00:00,Frankfurt,Volvo XC90,15,37809,Positive
2024-05-13 00:00:00,Frankfurt,Mercedes-Benz C-Class,24,48068,Neutral
2024-05-14 00:00:00,Frankfurt,Porsche 911,29,46793,Neutral
2024-05-15 00:00:00,Frankfurt,BMW 3 Series,6,44417,Positive
2024-05-16 00:00:00,Frankfurt,Audi A4,27,52700,Neutral
2024-05-17 00:00:00,Frankfurt,Volvo XC90,23,50013,Neutral
2024-05-18 00:00:00,Frankfurt,Mercedes-Benz C-Class,8,34941,Neutral
2024-05-19 00:00:00,Frankfurt,Porsche 911,6,35732,Neutral
2024-05-20 00:00:00,Frankfurt,BMW 3 Series,17,35082,Neutral
2024-05-21 00:00:00,Frankfurt,Audi A4,15,44488,Negative
2024-05-22 00:00:00,Frankfurt,Volvo XC90,6,59024,Positive
2024-05-23 00:00:00,Frankfurt,Mercedes-Benz C-Class,14,57746,Negative
2024-05-24 00:00:00,Frankfurt,Porsche 911,25,49812,Neutral
2024-05-25 00:00:00,Frankfurt,BMW 3 Series,9,46470,Neutral
2024-05-26 00:00:00,Frankfurt,Audi A4,25,35708,Neutral
2024-05-27 00:00:00,Frankfurt,Volvo XC90,18,34534,Positive
2024-05-28 00:00:00,Frankfurt,Mercedes-Benz C-Class,19,33169,Negative
2024-05-29 00:00:00,Frankfurt,Porsche 911,17,51780,Neutral
2024-05-30 00:00:00,Frankfurt,BMW 3 Series,27,53735,Negative
2024-05-31 00:00:00,Frankfurt,Audi A4,28,36464,Positive
2024-06-01 00:00:00,Frankfurt,Volvo XC90,20,41469,Neutral
2024-06-02 00:00:00,Frankfurt,Mercedes-Benz C-Class,12,53428,Negative
2024-06-03 00:00:00,Frankfurt,Porsche 911,10,48328,Neutral
2024-06-04 00:00:00,Frankfurt,BMW 3 Series,15,59819,Negative
2024-06-05 00:00:00,Frankfurt,Audi A4,7,33068,Neutral
2024-06-06 00:00:00,Frankfurt,Volvo XC90,19,41224,Positive
2024-06-07 00:00:00,Frankfurt,Mercedes-Benz C-Class,24,40175,Negative
2024-06-08 00:00:00,Frankfurt,Porsche 911,18,51551,Neutral
2024-06-09 00:00:00,Frankfurt,BMW 3 Series,6,43432,Negative
2024-06-10 00:00:00,Frankfurt,Audi A4,9,48606,Negative
2024-06-11 00:00:00,Frankfurt,Volvo XC90,18,34762,Positive
2024-06-12 00:00:00,Frankfurt,Mercedes-Benz C-Class,10,53640,Negative
2024-06-13 00:00:00,Frankfurt,Porsche 911,16,50364,Neutral
2024-06-14 00:00:00,Frankfurt,BMW 3 Series,17,35929,Negative
2024-06-15 00:00:00,Frankfurt,Audi A4,19,37115,Positive
2024-06-16 00:00:00,Frankfurt,Volvo XC90,26,40962,Negative
2024-06-17 00:00:00,Frankfurt,Mercedes-Benz C-Class,8,37689,Positive
2024-06-18 00:00:00,Frankfurt,Porsche 911,29,53505,Negative
2024-06-19 00:00:00,Frankfurt,BMW 3 Series,7,38210,Negative
2024-06-20 00:00:00,Frankfurt,Audi A4,17,38816,Neutral
2024-06-21 00:00:00,Frankfurt,Volvo XC90,9,45375,Neutral
2024-06-22 00:00:00,Frankfurt,Mercedes-Benz C-Class,29,50411,Negative
2024-06-23 00:00:00,Frankfurt,Porsche 911,11,54618,Negative
2024-06-24 00:00:00,Frankfurt,BMW 3 Series,29,58503,Positive
2024-06-25 00:00:00,Frankfurt,Audi A4,11,42170,Negative
2024-06-26 00:00:00,Frankfurt,Volvo XC90,23,52504,Negative
2024-06-27 00:00:00,Frankfurt,Mercedes-Benz C-Class,24,42418,Positive
2024-06-28 00:00:00,Frankfurt,Porsche 911,23,46310,Negative
2024-06-29 00:00:00,Frankfurt,BMW 3 Series,16,41808,Neutral
2024-06-30 00:00:00,Frankfurt,Audi A4,17,30548,Positive
2024-07-01 00:00:00,Frankfurt,Volvo XC90,16,40626,Neutral
2024-07-02 00:00:00,Frankfurt,Mercedes-Benz C-Class,19,39033,Positive
2024-07-03 00:00:00,Frankfurt,Porsche 911,6,51186,Negative
2024-07-04 00:00:00,Frankfurt,BMW 3 Series,24,43944,Neutral
2024-07-05 00:00:00,Frankfurt,Audi A4,22,33552,Positive
2024-07-06 00:00:00,Frankfurt,Volvo XC90,22,53584,Positive
2024-07-07 00:00:00,Frankfurt,Mercedes-Benz C-Class,29,56851,Positive
2024-07-08 00:00:00,Frankfurt,Porsche 911,20,52042,Positive
2024-07-09 00:00:00,Frankfurt,BMW 3 Series,14,47585,Neutral
2024-07-10 00:00:00,Frankfurt,Audi A4,13,30453,Positive
2024-07-11 00:00:00,Frankfurt,Volvo XC90,19,59024,Positive
2024-07-12 00:00:00,Frankfurt,Mercedes-Benz C-Class,7,30993,Neutral
2024-07-13 00:00:00,Frankfurt,Porsche 911,10,35345,Positive
2024-07-14 00:00:00,Frankfurt,BMW 3 Series,8,59431,Negative
2024-07-15 00:00:00,Frankfurt,Audi A4,11,38690,Positive
2024-07-16 00:00:00,Frankfurt,Volvo XC90,25,37614,Positive
2024-07-17 00:00:00,Frankfurt,Mercedes-Benz C-Class,25,36548,Positive
2024-07-18 00:00:00,Frankfurt,Porsche 911,11,48567,Positive
2024-01-01 00:00:00,Hamburg,BMW 3 Series,8,43446,Neutral
2024-01-02 00:00:00,Hamburg,Audi A4,16,38658,Positive
2024-01-03 00:00:00,Hamburg,Volvo XC90,23,51921,Neutral
2024-01-04 00:00:00,Hamburg,Mercedes-Benz C-Class,13,42707,Neutral
2024-01-05 00:00:00,Hamburg,Porsche 911,7,49501,Positive
2024-01-06 00:00:00,Hamburg,BMW 3 Series,29,38012,Neutral
2024-01-07 00:00:00,Hamburg,Audi A4,12,45360,Positive
2024-01-08 00:00:00,Hamburg,Volvo XC90,10,40501,Negative
2024-01-09 00:00:00,Hamburg,Mercedes-Benz C-Class,17,50061,Neutral
2024-01-10 00:00:00,Hamburg,Porsche 911,11,59795,Negative
2024-01-11 00:00:00,Hamburg,BMW 3 Series,20,52091,Positive
2024-01-12 00:00:00,Hamburg,Audi A4,17,39328,Neutral
2024-01-13 00:00:00,Hamburg,Volvo XC90,28,55823,Positive
2024-01-14 00:00:00,Hamburg,Mercedes-Benz C-Class,11,48241,Negative
2024-01-15 00:00:00,Hamburg,Porsche 911,29,35639,Negative
2024-01-16 00:00:00,Hamburg,BMW 3 Series,6,54191,Positive
2024-01-17 00:00:00,Hamburg,Audi A4,20,55539,Negative
2024-01-18 00:00:00,Hamburg,Volvo XC90,16,47524,Neutral
2024-01-19 00:00:00,Hamburg,Mercedes-Benz C-Class,15,38850,Negative
2024-01-20 00:00:00,Hamburg,Porsche 911,15,51923,Negative
2024-01-21 00:00:00,Hamburg,BMW 3 Series,11,39661,Negative
2024-01-22 00:00:00,Hamburg,Audi A4,26,38542,Negative
2024-01-23 00:00:00,Hamburg,Volvo XC90,8,57888,Positive
2024-01-24 00:00:00,Hamburg,Mercedes-Benz C-Class,27,41395,Neutral
2024-01-25 00:00:00,Hamburg,Porsche 911,13,37869,Negative
2024-01-26 00:00:00,Hamburg,BMW 3 Series,28,35015,Positive
2024-01-27 00:00:00,Hamburg,Audi A4,24,49258,Positive
2024-01-28 00:00:00,Hamburg,Volvo XC90,16,37655,Negative
2024-01-29 00:00:00,Hamburg,Mercedes-Benz C-Class,10,41879,Neutral
2024-01-30 00:00:00,Hamburg,Porsche 911,24,47438,Negative
2024-01-31 00:00:00,Hamburg,BMW 3 Series,24,39546,Neutral
2024-02-01 00:00:00,Hamburg,Audi A4,28,54877,Positive
2024-02-02 00:00:00,Hamburg,Volvo XC90,14,32722,Negative
2024-02-03 00:00:00,Hamburg,Mercedes-Benz C-Class,5,49816,Positive
2024-02-04 00:00:00,Hamburg,Porsche 911,9,53255,Neutral
2024-02-05 00:00:00,Hamburg,BMW 3 Series,18,37560,Neutral
2024-02-06 00:00:00,Hamburg,Audi A4,24,44221,Neutral
2024-02-07 00:00:00,Hamburg,Volvo XC90,9,57313,Negative
2024-02-08 00:00:00,Hamburg,Mercedes-Benz C-Class,6,53893,Neutral
2024-02-09 00:00:00,Hamburg,Porsche 911,13,50269,Neutral
2024-02-10 00:00:00,Hamburg,BMW 3 Series,23,38817,Negative
2024-02-11 00:00:00,Hamburg,Audi A4,13,50150,Negative
2024-02-12 00:00:00,Hamburg,Volvo XC90,27,50169,Positive
2024-02-13 00:00:00,Hamburg,Mercedes-Benz C-Class,15,51056,Neutral
2024-02-14 00:00:00,Hamburg,Porsche 911,15,44085,Negative
2024-02-15 00:00:00,Hamburg,BMW 3 Series,19,58438,Negative
2024-02-16 00:00:00,Hamburg,Audi A4,20,44918,Positive
2024-02-17 00:00:00,Hamburg,Volvo XC90,24,46035,Negative
2024-02-18 00:00:00,Hamburg,Mercedes-Benz C-Class,18,57782,Neutral
2024-02-19 00:00:00,Hamburg,Porsche 911,22,56468,Positive
2024-02-20 00:00:00,Hamburg,BMW 3 Series,26,39025,Negative
2024-02-21 00:00:00,Hamburg,Audi A4,14,54475,Positive
2024-02-22 00:00:00,Hamburg,Volvo XC90,8,36824,Neutral
2024-02-23 00:00:00,Hamburg,Mercedes-Benz C-Class,7,45331,Positive
2024-02-24 00:00:00,Hamburg,Porsche 911,23,45117,Neutral
2024-02-25 00:00:00,Hamburg,BMW 3 Series,22,41086,Negative
2024-02-26 00:00:00,Hamburg,Audi A4,8,35138,Neutral
2024-02-27 00:00:00,Hamburg,Volvo XC90,16,31743,Positive
2024-02-28 00:00:00,Hamburg,Mercedes-Benz C-Class,13,30313,Positive
2024-02-29 00:00:00,Hamburg,Porsche 911,5,51586,Neutral
2024-03-01 00:00:00,Hamburg,BMW 3 Series,26,38174,Negative
2024-03-02 00:00:00,Hamburg,Audi A4,19,59529,Positive
2024-03-03 00:00:00,Hamburg,Volvo XC90,16,50245,Neutral
2024-03-04 00:00:00,Hamburg,Mercedes-Benz C-Class,22,52666,Negative
2024-03-05 00:00:00,Hamburg,Porsche 911,8,40929,Positive
2024-03-06 00:00:00,Hamburg,BMW 3 Series,8,55429,Positive
2024-03-07 00:00:00,Hamburg,Audi A4,27,41056,Positive
2024-03-08 00:00:00,Hamburg,Volvo XC90,8,37526,Negative
2024-03-09 00:00:00,Hamburg,Mercedes-Benz C-Class,13,55035,Neutral
2024-03-10 00:00:00,Hamburg,Porsche 911,5,59018,Positive
2024-03-11 00:00:00,Hamburg,BMW 3 Series,19,55414,Negative
2024-03-12 00:00:00,Hamburg,Audi A4,17,58095,Positive
2024-03-13 00:00:00,Hamburg,Volvo XC90,15,56095,Negative
2024-03-14 00:00:00,Hamburg,Mercedes-Benz C-Class,21,51529,Positive
2024-03-15 00:00:00,Hamburg,Porsche 911,5,32077,Neutral
2024-03-16 00:00:00,Hamburg,BMW 3 Series,29,45441,Negative
2024-03-17 00:00:00,Hamburg,Audi A4,25,59662,Negative
2024-03-18 00:00:00,Hamburg,Volvo XC90,22,30052,Negative
2024-03-19 00:00:00,Hamburg,Mercedes-Benz C-Class,7,54124,Neutral
2024-03-20 00:00:00,Hamburg,Porsche 911,5,43431,Negative
2024-03-21 00:00:00,Hamburg,BMW 3 Series,25,59621,Neutral
2024-03-22 00:00:00,Hamburg,Audi A4,13,48281,Neutral
2024-03-23 00:00:00,Hamburg,Volvo XC90,29,39696,Neutral
2024-03-24 00:00:00,Hamburg,Mercedes-Benz C-Class,25,37299,Neutral
2024-03-25 00:00:00,Hamburg,Porsche 911,23,40187,Negative
2024-03-26 00:00:00,Hamburg,BMW 3 Series,11,35218,Negative
2024-03-27 00:00:00,Hamburg,Audi A4,15,55604,Positive
2024-03-28 00:00:00,Hamburg,Volvo XC90,18,43538,Neutral
2024-03-29 00:00:00,Hamburg,Mercedes-Benz C-Class,13,48136,Negative
2024-03-30 00:00:00,Hamburg,Porsche 911,10,44387,Negative
2024-03-31 00:00:00,Hamburg,BMW 3 Series,20,52932,Negative
2024-04-01 00:00:00,Hamburg,Audi A4,12,43519,Positive
2024-04-02 00:00:00,Hamburg,Volvo XC90,12,43613,Negative
2024-04-03 00:00:00,Hamburg,Mercedes-Benz C-Class,19,40459,Negative
2024-04-04 00:00:00,Hamburg,Porsche 911,24,44633,Neutral
2024-04-05 00:00:00,Hamburg,BMW 3 Series,8,48562,Negative
2024-04-06 00:00:00,Hamburg,Audi A4,10,53748,Negative
2024-04-07 00:00:00,Hamburg,Volvo XC90,29,50245,Neutral
2024-04-08 00:00:00,Hamburg,Mercedes-Benz C-Class,23,53590,Neutral
2024-04-09 00:00:00,Hamburg,Porsche 911,25,30182,Neutral
2024-04-10 00:00:00,Hamburg,BMW 3 Series,26,52682,Negative
2024-04-11 00:00:00,Hamburg,Audi A4,19,31894,Positive
2024-04-12 00:00:00,Hamburg,Volvo XC90,24,46111,Negative
2024-04-13 00:00:00,Hamburg,Mercedes-Benz C-Class,19,36748,Neutral
2024-04-14 00:00:00,Hamburg,Porsche 911,28,57298,Negative
2024-04-15 00:00:00,Hamburg,BMW 3 Series,12,56443,Positive
2024-04-16 00:00:00,Hamburg,Audi A4,12,44624,Negative
2024-04-17 00:00:00,Hamburg,Volvo XC90,12,33569,Positive
2024-04-18 00:00:00,Hamburg,Mercedes-Benz C-Class,12,51751,Negative
2024-04-19 00:00:00,Hamburg,Porsche 911,21,56382,Negative
2024-04-20 00:00:00,Hamburg,BMW 3 Series,19,38131,Neutral
2024-04-21 00:00:00,Hamburg,Audi A4,27,57033,Negative
2024-04-22 00:00:00,Hamburg,Volvo XC90,26,40902,Positive
2024-04-23 00:00:00,Hamburg,Mercedes-Benz C-Class,17,38846,Negative
2024-04-24 00:00:00,Hamburg,Porsche 911,5,55912,Negative
2024-04-25 00:00:00,Hamburg,BMW 3 Series,11,43926,Negative
2024-04-26 00:00:00,Hamburg,Audi A4,27,48176,Positive
2024-04-27 00:00:00,Hamburg,Volvo XC90,20,36725,Positive
2024-04-28 00:00:00,Hamburg,Mercedes-Benz C-Class,5,31568,Neutral
2024-04-29 00:00:00,Hamburg,Porsche 911,6,42767,Positive
2024-04-30 00:00:00,Hamburg,BMW 3 Series,14,46064,Positive
2024-05-01 00:00:00,Hamburg,Audi A4,18,58287,Neutral
2024-05-02 00:00:00,Hamburg,Volvo XC90,10,51709,Positive
2024-05-03 00:00:00,Hamburg,Mercedes-Benz C-Class,20,37551,Negative
2024-05-04 00:00:00,Hamburg,Porsche 911,19,54532,Negative
2024-05-05 00:00:00,Hamburg,BMW 3 Series,28,43126,Negative
2024-05-06 00:00:00,Hamburg,Audi A4,6,55925,Neutral
2024-05-07 00:00:00,Hamburg,Volvo XC90,5,44443,Negative
2024-05-08 00:00:00,Hamburg,Mercedes-Benz C-Class,5,31479,Negative
2024-05-09 00:00:00,Hamburg,Porsche 911,20,58547,Positive
2024-05-10 00:00:00,Hamburg,BMW 3 Series,20,36175,Negative
2024-05-11 00:00:00,Hamburg,Audi A4,25,49900,Positive
2024-05-12 00:00:00,Hamburg,Volvo XC90,8,45165,Negative
2024-05-13 00:00:00,Hamburg,Mercedes-Benz C-Class,24,39218,Neutral
2024-05-14 00:00:00,Hamburg,Porsche 911,8,32332,Neutral
2024-05-15 00:00:00,Hamburg,BMW 3 Series,7,59267,Negative
2024-05-16 00:00:00,Hamburg,Audi A4,13,45895,Negative
2024-05-17 00:00:00,Hamburg,Volvo XC90,23,38905,Positive
2024-05-18 00:00:00,Hamburg,Mercedes-Benz C-Class,8,33842,Positive
2024-05-19 00:00:00,Hamburg,Porsche 911,14,55214,Neutral
2024-05-20 00:00:00,Hamburg,BMW 3 Series,18,32655,Positive
2024-05-21 00:00:00,Hamburg,Audi A4,22,43486,Negative
2024-05-22 00:00:00,Hamburg,Volvo XC90,10,44465,Positive
2024-05-23 00:00:00,Hamburg,Mercedes-Benz C-Class,26,59400,Negative
2024-05-24 00:00:00,Hamburg,Porsche 911,20,59745,Neutral
2024-05-25 00:00:00,Hamburg,BMW 3 Series,23,41792,Negative
2024-05-26 00:00:00,Hamburg,Audi A4,19,44404,Neutral
2024-05-27 00:00:00,Hamburg,Volvo XC90,7,51171,Positive
2024-05-28 00:00:00,Hamburg,Mercedes-Benz C-Class,7,35444,Neutral
2024-05-29 00:00:00,Hamburg,Porsche 911,8,32351,Neutral
2024-05-30 00:00:00,Hamburg,BMW 3 Series,11,59983,Positive
2024-05-31 00:00:00,Hamburg,Audi A4,27,31466,Positive
2024-06-01 00:00:00,Hamburg,Volvo XC90,15,48028,Negative
2024-06-02 00:00:00,Hamburg,Mercedes-Benz C-Class,26,53250,Negative
